****_Guess_File_Begins_****  <--- Do not remove this line

[Parameters]
NUMBER_PEAKS		468
SHIFT_UNITS		PPM
reference_frequency		2.97235e+08
chi_squared		3398.014
noise_STDEV_real		0.0258486
noise_STDEV_imag		0.0258486

[Variables]

[Peaks]

; Peak#    Shift    Width_L(Hz)  Amplitude     Phase(rad)  Delay_Time(s)   Width_Gauss(Hz)
;  262      0.0006515639       0.1148236       0.0004886064       0.0355865       7.315798e-06              0  
;  263      0.0006515639       0.1148236       0.0003712071       0.0355865       7.315798e-06              0  
;  264      0.0006515639       0.1148236       0.001395417       0.0355865       7.315798e-06              0  
;  265      0.0006515639       0.1148236       0.0005058344       0.0355865       7.315798e-06              0  
;  266      0.0006515639       0.1148236       3.301874e-05       0.0355865       7.315798e-06              0  
;  267      0.0006515639       0.1148236       0.000551002       0.0355865       7.315798e-06              0  
;  268      0.0006515639       0.1148236       0.0004589828       0.0355865       7.315798e-06              0  
;  269      0.0006515639       0.1148236       0.0001192075       0.0355865       7.315798e-06              0  
;  270      0.0006515639       0.1148236       0.0001783057       0.0355865       7.315798e-06              0  
;  271      0.0006515639       0.1148236       0.0008940909       0.0355865       7.315798e-06              0  
;  272      0.0006515639       0.1148236       0.000889747       0.0355865       7.315798e-06              0  
;  273      0.0006515639       0.1148236       7.097161e-06       0.0355865       7.315798e-06              0  
;  274      0.0006515639       0.1148236       0.003020271       0.0355865       7.315798e-06              0  
;  275      0.0006515639       0.1148236       0.00110637       0.0355865       7.315798e-06              0  
;  276      0.0006515639       0.1148236       0.0007386898       0.0355865       7.315798e-06              0  
;  277      0.0006515639       0.1148236       0.001194892       0.0355865       7.315798e-06              0  
;  278      0.0006515639       0.1148236       0.001625252       0.0355865       7.315798e-06              0  
;  279      0.0006515639       0.1148236       0.00242856       0.0355865       7.315798e-06              0  
;  280      0.0006515639       0.1148236       0.0001176016       0.0355865       7.315798e-06              0  
;  281      0.0006515639       0.1148236       0.001537041       0.0355865       7.315798e-06              0  
;  282      0.0006515639       0.1148236       0.00139472       0.0355865       7.315798e-06              0  
;  283      0.0006515639       0.1148236       0.001389816       0.0355865       7.315798e-06              0  
;  284      0.0006515639       0.1148236       0.001534208       0.0355865       7.315798e-06              0  
;  285      0.0006515639       0.1148236       0.0001174367       0.0355865       7.315798e-06              0  
;  286      0.0006515639       0.1148236       0.002425492       0.0355865       7.315798e-06              0  
;  287      0.0006515639       0.1148236       0.001626247       0.0355865       7.315798e-06              0  
;  288      0.0006515639       0.1148236       0.001195756       0.0355865       7.315798e-06              0  
;  289      0.0006515639       0.1148236       0.0007400406       0.0355865       7.315798e-06              0  
;  290      0.0006515639       0.1148236       0.001108838       0.0355865       7.315798e-06              0  
;  291      0.0009595829       0.1148236       0.0002268179       0.06878731       7.315798e-06              0  
;  292      0.0009595829       0.1148236       0.000422459       0.06878731       7.315798e-06              0  
;  293      0.0009595829       0.1148236       0.0002740815       0.06878731       7.315798e-06              0  
;  294      0.0009595829       0.1148236       0.0001012021       0.06878731       7.315798e-06              0  
;  295      0.0009595829       0.1148236       0.0002542765       0.06878731       7.315798e-06              0  
;  296      0.0009595829       0.1148236       0.0002508393       0.06878731       7.315798e-06              0  
;  297      0.0009595829       0.1148236       0.0002009609       0.06878731       7.315798e-06              0  
;  298      0.0009595829       0.1148236       0.000367281       0.06878731       7.315798e-06              0  
;  299      0.0009595829       0.1148236       0.0003694328       0.06878731       7.315798e-06              0  
;  300      0.0009595829       0.1148236       0.0001327198       0.06878731       7.315798e-06              0  
;  301      0.0009595829       0.1148236       0.0001662847       0.06878731       7.315798e-06              0  
;  302      0.0009595829       0.1148236       0.0002272343       0.06878731       7.315798e-06              0  
;  303      0.0009595829       0.1148236       7.93629e-05       0.06878731       7.315798e-06              0  
;  304      0.0009595829       0.1148236       0.0003866429       0.06878731       7.315798e-06              0  
;  305      0.0009595829       0.1148236       0.000318822       0.06878731       7.315798e-06              0  
;  306      0.0009595829       0.1148236       0.0005880871       0.06878731       7.315798e-06              0  
;  307      0.0009595829       0.1148236       0.0002463819       0.06878731       7.315798e-06              0  
;  308      0.0009595829       0.1148236       9.281842e-05       0.06878731       7.315798e-06              0  
;  309      0.0009595829       0.1148236       0.0002132934       0.06878731       7.315798e-06              0  
;  310      0.0009595829       0.1148236       0.0002113305       0.06878731       7.315798e-06              0  
;  311      0.0009595829       0.1148236       0.00049641       0.06878731       7.315798e-06              0  
;  312      0.0009595829       0.1148236       0.000184672       0.06878731       7.315798e-06              0  
;  313      0.0009595829       0.1148236       0.0002343324       0.06878731       7.315798e-06              0  
;  314      0.0009595829       0.1148236       0.0002592744       0.06878731       7.315798e-06              0  
;  315      0.0009595829       0.1148236       0.0002480553       0.06878731       7.315798e-06              0  
;  316      0.0009595829       0.1148236       0.000265878       0.06878731       7.315798e-06              0  
;  317      0.0009595829       0.1148236       0.0002770345       0.06878731       7.315798e-06              0  
;  318      0.0009595829       0.1148236       4.744214e-05       0.06878731       7.315798e-06              0  
;  319      0.0009595829       0.1148236       5.27152e-05       0.06878731       7.315798e-06              0  
;  320      0.0009595829       0.1148236       2.310231e-05       0.06878731       7.315798e-06              0  
;  321      0.0009595829       0.1148236       2.294376e-05       0.06878731       7.315798e-06              0  
;  322      0.0009595829       0.1148236       0.002911934       0.06878731       7.315798e-06              0  
;  323      0.0009595829       0.1148236       0.002399394       0.06878731       7.315798e-06              0  
;  324      0.0009595829       0.1148236       0.002350524       0.06878731       7.315798e-06              0  
;  325      0.0009595829       0.1148236       0.00105537       0.06878731       7.315798e-06              0  
;  326      0.0009595829       0.1148236       0.0009587854       0.06878731       7.315798e-06              0  
;  327      0.0009595829       0.1148236       2.777748e-05       0.06878731       7.315798e-06              0  
;  328      0.0009595829       0.1148236       2.828011e-05       0.06878731       7.315798e-06              0  
;  329      0.0009595829       0.1148236       4.687827e-05       0.06878731       7.315798e-06              0  
;  330      0.0009595829       0.1148236       1.533947e-05       0.06878731       7.315798e-06              0  
;  331      0.0009595829       0.1148236       0.001704214       0.06878731       7.315798e-06              0  
;  332      0.0009595829       0.1148236       0.001436366       0.06878731       7.315798e-06              0  
;  333      0.0009595829       0.1148236       0.001432941       0.06878731       7.315798e-06              0  
;  334      0.0009595829       0.1148236       0.001406437       0.06878731       7.315798e-06              0  
;  335      0.0009726626       0.1155588       3.222629e-05       0.07104419       7.333114e-06              0  
;  336      0.0009726626       0.1155588       3.403673e-05       0.07104419       7.333114e-06              0  
;  337      0.0009726626       0.1155588       8.273825e-05       0.07104419       7.333114e-06              0  
;  338      0.0009726626       0.1155588       0.0006770806       0.07104419       7.333114e-06              0  
;  339      0.0009726626       0.1155588       3.023116e-05       0.07104419       7.333114e-06              0  
;  340      0.0009726626       0.1155588       2.610748e-05       0.07104419       7.333114e-06              0  
;  341      0.0009726626       0.1155588       0.0005717676       0.07104419       7.333114e-06              0  
;  342      0.0009726626       0.1155588       0.0004761809       0.07104419       7.333114e-06              0  
;  343      0.0009726626       0.1155588       0.0001816712       0.07104419       7.333114e-06              0  
;  344      0.0009726626       0.1155588       0.0002179656       0.07104419       7.333114e-06              0  
;  345      0.0009726626       0.1155588       0.0007848545       0.07104419       7.333114e-06              0  
;  346      0.0009726626       0.1155588       0.0004013229       0.07104419       7.333114e-06              0  
;  347      0.0009726626       0.1155588       0.0009741843       0.07104419       7.333114e-06              0  
;  348      0.0009726626       0.1155588       0.0001592395       0.07104419       7.333114e-06              0  
;  349      0.0009726626       0.1155588       0.0001534032       0.07104419       7.333114e-06              0  
;  350      0.0009726626       0.1155588       0.0004771155       0.07104419       7.333114e-06              0  
;  351      0.0009726626       0.1155588       0.0002897831       0.07104419       7.333114e-06              0  
;  352      0.0009726626       0.1155588       0.0001138062       0.07104419       7.333114e-06              0  
;  353      0.0009726626       0.1155588       0.0005721805       0.07104419       7.333114e-06              0  
;  354      0.0009726626       0.1155588       4.142267e-05       0.07104419       7.333114e-06              0  
;  355      0.0009726626       0.1155588       3.706046e-05       0.07104419       7.333114e-06              0  
;  356      0.0009726626       0.1155588       0.0001044586       0.07104419       7.333114e-06              0  
;  357      0.0009726626       0.1155588       0.0003634106       0.07104419       7.333114e-06              0  
;  358      0.0009726626       0.1155588       0.0006788369       0.07104419       7.333114e-06              0  
;  359      0.0009726626       0.1155588       2.45019e-05       0.07104419       7.333114e-06              0  
;  360      0.0009726626       0.1155588       1.761747e-05       0.07104419       7.333114e-06              0  
;  361      0.0009726626       0.1155588       4.64443e-05       0.07104419       7.333114e-06              0  
;  362      0.0009726626       0.1155588       2.29804e-05       0.07104419       7.333114e-06              0  
;  363      0.0009726626       0.1155588       5.705023e-05       0.07104419       7.333114e-06              0  
;  364      0.0009726626       0.1155588       4.105916e-05       0.07104419       7.333114e-06              0  
;  365      0.0009726626       0.1155588       0.0001189582       0.07104419       7.333114e-06              0  
;  366      0.0009726626       0.1155588       7.081881e-05       0.07104419       7.333114e-06              0  
;  367      0.0009726626       0.1155588       7.034402e-05       0.07104419       7.333114e-06              0  
;  368      0.0009726626       0.1155588       2.245067e-05       0.07104419       7.333114e-06              0  
;  369      0.0009726626       0.1155588       0.00126255       0.07104419       7.333114e-06              0  
;  370      0.0009726626       0.1155588       0.001214479       0.07104419       7.333114e-06              0  
;  371      0.0009726626       0.1155588       0.001238868       0.07104419       7.333114e-06              0  
;  372      0.0009726626       0.1155588       0.0009099611       0.07104419       7.333114e-06              0  
;  373      0.0009726626       0.1155588       0.002183974       0.07104419       7.333114e-06              0  
;  374      0.0009726626       0.1155588       0.001334389       0.07104419       7.333114e-06              0  
;  375      0.0009726626       0.1155588       0.0001146223       0.07104419       7.333114e-06              0  
;  376      0.0009726626       0.1155588       0.001264225       0.07104419       7.333114e-06              0  
;  377      0.0009726626       0.1155588       2.69832e-05       0.07104419       7.333114e-06              0  
;  378      0.0009726626       0.1155588       7.050348e-05       0.07104419       7.333114e-06              0  
;  379      0.0009726626       0.1155588       5.619256e-05       0.07104419       7.333114e-06              0  
;  380      0.0009726626       0.1155588       7.538315e-05       0.07104419       7.333114e-06              0  
;  381      0.0009726626       0.1155588       0.001621273       0.07104419       7.333114e-06              0  
;  382      0.0009726626       0.1155588       0.002851259       0.07104419       7.333114e-06              0  
;  383      0.0009726626       0.1155588       0.001356612       0.07104419       7.333114e-06              0  
;  384      0.0009595829       0.1148236       0.0002069723       0.06878731       7.315798e-06              0  
;  385      0.0009595829       0.1148236       0.0002060999       0.06878731       7.315798e-06              0  
;  386      0.0009595829       0.1148236       0.0004354743       0.06878731       7.315798e-06              0  
;  387      0.0009595829       0.1148236       0.0004927624       0.06878731       7.315798e-06              0  
;  388      0.0009595829       0.1148236       0.0004565996       0.06878731       7.315798e-06              0  
;  389      0.0009595829       0.1148236       0.0004747349       0.06878731       7.315798e-06              0  
;  390      0.0009595829       0.1148236       0.0002141352       0.06878731       7.315798e-06              0  
;  391      0.0009595829       0.1148236       0.0002000512       0.06878731       7.315798e-06              0  
;  392      0.0009595829       0.1148236       0.0003950812       0.06878731       7.315798e-06              0  
;  393      0.0009595829       0.1148236       0.00038034       0.06878731       7.315798e-06              0  
;  394      0.0009595829       0.1148236       0.0003540835       0.06878731       7.315798e-06              0  
;  395      0.0009595829       0.1148236       0.0003512387       0.06878731       7.315798e-06              0  
;  396      0.0009595829       0.1148236       3.263954e-06       0.06878731       7.315798e-06              0  
;  397      0.0009595829       0.1148236       3.89791e-06       0.06878731       7.315798e-06              0  
;  398      0.0009595829       0.1148236       8.702772e-06       0.06878731       7.315798e-06              0  
;  399      0.0009595829       0.1148236       3.662582e-06       0.06878731       7.315798e-06              0  
;  400      0.0009595829       0.1148236       0.0001536565       0.06878731       7.315798e-06              0  
;  401      0.0009595829       0.1148236       0.00014796       0.06878731       7.315798e-06              0  
;  402      0.0009595829       0.1148236       3.722604e-06       0.06878731       7.315798e-06              0  
;  403      0.0009595829       0.1148236       0.0001192169       0.06878731       7.315798e-06              0  
;  404      0.0009595829       0.1148236       0.0004692448       0.06878731       7.315798e-06              0  
;  405      0.0009595829       0.1148236       0.0001503033       0.06878731       7.315798e-06              0  
;  406      0.0009595829       0.1148236       0.0002918229       0.06878731       7.315798e-06              0  
;  407      0.0009595829       0.1148236       0.0002136428       0.06878731       7.315798e-06              0  
;  408      0.0009595829       0.1148236       4.010503e-06       0.06878731       7.315798e-06              0  
;  409      0.0009595829       0.1148236       0.0002587313       0.06878731       7.315798e-06              0  
;  410      0.0009595829       0.1148236       2.865325e-06       0.06878731       7.315798e-06              0  
;  411      0.0009595829       0.1148236       2.654213e-06       0.06878731       7.315798e-06              0  
;  412      0.0009595829       0.1148236       8.079993e-06       0.06878731       7.315798e-06              0  
;  413      0.0009595829       0.1148236       3.626983e-06       0.06878731       7.315798e-06              0  
;  414      0.0009595829       0.1148236       9.384456e-05       0.06878731       7.315798e-06              0  
;  415      0.0009595829       0.1148236       8.345e-05       0.06878731       7.315798e-06              0  
;  416      0.0009595829       0.1148236       5.577345e-05       0.06878731       7.315798e-06              0  
;  417      0.0009595829       0.1148236       7.507631e-05       0.06878731       7.315798e-06              0  
;  418      0.0009595829       0.1148236       0.0002288129       0.06878731       7.315798e-06              0  
;  419      0.0009595829       0.1148236       0.0002137805       0.06878731       7.315798e-06              0  
;  420      0.0009595829       0.1148236       0.0002252759       0.06878731       7.315798e-06              0  
;  421      0.0009595829       0.1148236       0.0001683612       0.06878731       7.315798e-06              0  
;  422      0.0009595829       0.1148236       0.0004166065       0.06878731       7.315798e-06              0  
;  423      0.0009595829       0.1148236       0.0002548167       0.06878731       7.315798e-06              0  
;  424      0.0009595829       0.1148236       0.0002266032       0.06878731       7.315798e-06              0  
;  425      0.0009595829       0.1148236       8.233421e-05       0.06878731       7.315798e-06              0  
;  426      0.0009595829       0.1148236       0.0001553296       0.06878731       7.315798e-06              0  
;  427      0.0009595829       0.1148236       6.968572e-05       0.06878731       7.315798e-06              0  
;  428      0.0009595829       0.1148236       0.0003881155       0.06878731       7.315798e-06              0  
;  429      0.0009595829       0.1148236       0.0006762105       0.06878731       7.315798e-06              0  
;  430      0.0009595829       0.1148236       0.0003182427       0.06878731       7.315798e-06              0  
;  431      0.0009595829       0.1148236       0.002970184       0.06878731       7.315798e-06              0  
;  432      0.0009595829       0.1148236       0.000187426       0.0355865       7.315798e-06              0  
;  433      0.0009595829       0.1148236       0.0001116026       0.0355865       7.315798e-06              0  
;  434      0.0009595829       0.1148236       3.258064e-05       0.0355865       7.315798e-06              0  
;  435      0.0009595829       0.1148236       0.0004530826       0.0355865       7.315798e-06              0  
;  436      0.0009595829       0.1148236       4.924038e-05       0.0355865       7.315798e-06              0  
;  437      0.0009595829       0.1148236       0.0003093939       0.0355865       7.315798e-06              0  
;  438      0.0009595829       0.1148236       0.0001188995       0.0355865       7.315798e-06              0  
;  439      0.0009595829       0.1148236       1.123338e-05       0.0355865       7.315798e-06              0  
;  440      0.0009595829       0.1148236       1.538074e-05       0.0355865       7.315798e-06              0  
;  441      0.0009595829       0.1148236       1.481022e-05       0.0355865       7.315798e-06              0  
;  442      0.0009595829       0.1148236       5.211756e-05       0.0355865       7.315798e-06              0  
;  443      0.0009595829       0.1148236       0.001272707       0.0355865       7.315798e-06              0  
;  444      0.0009595829       0.1148236       0.0005454388       0.0355865       7.315798e-06              0  
;  445      0.0009595829       0.1148236       0.0001041363       0.0355865       7.315798e-06              0  
;  446      0.0009595829       0.1148236       7.452996e-05       0.0355865       7.315798e-06              0  
;  447      0.0009595829       0.1148236       0.0001010144       0.0355865       7.315798e-06              0  
;  448      0.0009595829       0.1148236       0.001339613       0.0355865       7.315798e-06              0  
;  449      0.0009595829       0.1148236       0.0004197247       0.0355865       7.315798e-06              0  
;  450      0.0009595829       0.1148236       0.0001112936       0.0355865       7.315798e-06              0  
;  451      0.0009595829       0.1148236       0.0001695002       0.0355865       7.315798e-06              0  
;  452      0.0009595829       0.1148236       0.0001751781       0.0355865       7.315798e-06              0  
;  453      0.0009595829       0.1148236       0.002126165       0.0355865       7.315798e-06              0  
;  454      0.0009595829       0.1148236       1.070934e-05       0.0355865       7.315798e-06              0  
;  455      0.0009595829       0.1148236       6.162643e-05       0.0355865       7.315798e-06              0  
;  456      0.0009595829       0.1148236       0.004008287       0.0355865       7.315798e-06              0  
;  457      0.0009595829       0.1148236       6.137809e-05       0.0355865       7.315798e-06              0  
;  458      0.0009595829       0.1148236       0.001066672       0.0355865       7.315798e-06              0  
;  459      0.0009595829       0.1148236       0.001041799       0.0355865       7.315798e-06              0  
;  460      0.0009595829       0.1148236       0.002657591       0.0355865       7.315798e-06              0  
;  461      0.0009595829       0.1148236       4.779739e-06       0.0355865       7.315798e-06              0  
;  462      0.0009595829       0.1148236       0.0004336896       0.0355865       7.315798e-06              0  
;  463      0.0009595829       0.1148236       0.001000286       0.0355865       7.315798e-06              0  
;  464      0.0009595829       0.1148236       0.00310653       0.0355865       7.315798e-06              0  
;  465      0.0009595829       0.1148236       0.0002574458       0.0355865       7.315798e-06              0  
;  466      0.0009595829       0.1148236       0.0003202397       0.0355865       7.315798e-06              0  
;  467      0.0009595829       0.1148236       0.0001011593       0.0355865       7.315798e-06              0  
;  468      0.0009595829       0.1148236       0.002511272       0.0355865       7.315798e-06              0  
****_Guess_File_Ends_****  <--- Do not remove this line
****_Constraints_File_Begins_****  <--- Do not remove this line

[Variables]
REFERENCE_FREQUENCY		2.97235e+08
DWELL_TIME		0.000166
NUMBER_POINTS		2048
PPM		1
HERTZ		0.003364341
LMA		2
LMS		0.06
LMW		10
CRS		-0.01
SFACTOR		4.68
AFACTOR		0.25
DFACTOR		-0.000498
WFACTOR		15
PFACTOR		0

[Parameters]
NUMBER_PEAKS		468
SHIFT_UNITS		PPM
OUTPUT_SHIFT_UNITS		PPM
NOISE_POINTS		32
FIXED_NOISE		0
ALAMBDA_INC		1000
ALAMBDA_DEC		0.5
FWHM_EXP_WEIGHTING		0
TOLERENCE		0.001
MAXIMUM_ITERATIONS		500
MINIMUM_ITERATIONS		5
NOISE_EQUAL
RANGE		1		1232
QRT_SIN_WEIGHTING_RANGE		0		0
FREQUENCY_RANGE		0		0
DOMAIN		TIME_DOMAIN
OUTPUT_FILE_SYSTEM		GLOBAL
FWHM_GAUSS_WEIGHTING		0

[Peaks]
;PEAK#	SHIFT	LORENTZIAN WIDTH	AMPLITUDE	PHASE	DELAY	GAUSSIAN WIDTH
;lm1
1	{SLipMM} >3.600000	{LWlmX}+0.000000 >0.000000	{AlipMM1}*lma >0.000000	{PHLipMM}	{DT}	@{WL}	
;lm2
2	{SLipMM}-0.530000+lms	{LWlm2}+3.406050 >0.000000	{AlipMM2} >0.000000	{PHLipMM}+0.020818	{DT}	@{WL}	
;lm3
3	{SLipMM}-0.760000+lms	{LWlmX}+17.600340 >0.000000	{AlipMM1}*1.100603 >0.000000	{PHLipMM}+0.018815	{DT}	@{WL}	
;lm4
4	{SLipMM}-1.170000	{LWlmX}+45.715710 >0.000000	{AlipMM1}*1.329288 >0.000000	{PHLipMM}+0.018186	{DT}	@{WL}	
;lm5
5	{SLipMM}-1.370000	{LWlmX}+18.988870 >0.000000	{AlipMM1}*0.784356 >0.000000	{PHLipMM}+0.009784	{DT}	@{WL}	
;lm6
6	{SLipMM}-2.070000	{LWlmX}+-7.990770 >0.000000	{AlipMM1}*0.286660 >0.000000	{PHLipMM}+0.008376	{DT}	@{WL}	
;lm7
;7	{SLipMM}-3.039623	{LWlmX}+-21.073840 >0.000000	{AlipMM1}*0.340666 >0.000000	{PHLipMM}+0.024909	{DT}	@{WL}	
;lm8
;8	{SLipMM}-6.180000	{LWlmX}+223.755910 >0.000000	{AlipMM1}*1.139858 >0.000000	{PHLipMM}+0.025148	{DT}	@{WL}	
;lm9
;9	{SLipMM}-6.910000	{LWlmX}+-13.343820 >0.000000	{AlipMM1}*0.370008 >0.000000	{PHLipMM}+0.020218	{DT}	@{WL}	
;lm10
10	{SLipMM}-1.710000	{LWlmX}+70.735610 >0.000000	{AlipMM1}*0.661939 >0.000000	{PHLipMM}+0.009697	{DT}	@{WL}	
;lm11
11	{SLipMM}-0.290000+lms	{LWlmX}+-20.038700 >0.000000	{AlipMM11} >0.000000	{PHLipMM}	{DT}	@{WL}	
;lm12
12	{SLipMM}+1.574021	{LWlmX}+1738.481910 >0.000000	{AlipMM1}*6.061413 >0.000000	{PHLipMM}-0.043891	{DT}	@{WL}	
;lm13
13	{SLipMM}-2.350000	{LWlmX}+58.775710 >0.000000	{AlipMM1}*0.469149 >0.000000	{PHLipMM}+0.022720	{DT}	@{WL}	
;lm14
14	{SLipMM}-2.760000	{LWlmX}+118.910310 >0.000000	{AlipMM1}*1.372777 >0.000000	{PHLipMM}-0.003772	{DT}	@{WL}	
;naa_acetyl
15	{SNAAx}	{LW} >0.000000 <50.000000	{naa_0} >0.000000	{PHNaa}	{DT}	@{WL}	
;naa_aspartate
16	{SNAAx}-0.421947	{LW} >0.000000 <50.000000	{naa_1} >0.000000	{PHNaa}+3.133725	{DT}	@{WL}	
17	{SNAAx}-0.454649	{LW} >0.000000 <50.000000	{naa_1}*1.486749 >0.000000	{PHNaa}+0.424337	{DT}	@{WL}	
18	{SNAAx}-0.474407	{LW} >0.000000 <50.000000	{naa_1}*2.988272 >0.000000	{PHNaa}-1.420829	{DT}	@{WL}	
19	{SNAAx}-0.507109	{LW} >0.000000 <50.000000	{naa_1}*2.243648 >0.000000	{PHNaa}+1.217185	{DT}	@{WL}	
20	{SNAAx}-0.625407	{LW} >0.000000 <50.000000	{naa_1}*2.905513 >0.000000	{PHNaa}+3.245750	{DT}	@{WL}	
21	{SNAAx}-0.638738	{LW} >0.000000 <50.000000	{naa_1}*2.585690 >0.000000	{PHNaa}+1.740633	{DT}	@{WL}	
22	{SNAAx}-0.677868	{LW} >0.000000 <50.000000	{naa_1}*0.951850 >0.000000	{PHNaa}-1.409308	{DT}	@{WL}	
23	{SNAAx}-0.691199	{LW} >0.000000 <50.000000	{naa_1}*1.599014 >0.000000	{PHNaa}+2.585032	{DT}	@{WL}	
24	{SNAAx}-2.330052	{LW} >0.000000 <50.000000	{naa_1}*1.095672 >0.000000	{PHNaa}+2.987483	{DT}	@{WL}	
25	{SNAAx}-2.343383	{LW} >0.000000 <50.000000	{naa_1}*0.922473 >0.000000	{PHNaa}+1.207765	{DT}	@{WL}	
26	{SNAAx}-2.351585	{LW} >0.000000 <50.000000	{naa_1}*0.959176 >0.000000	{PHNaa}+0.800047	{DT}	@{WL}	
27	{SNAAx}-2.362755	{LW} >0.000000 <50.000000	{naa_1}*0.880487 >0.000000	{PHNaa}-0.456358	{DT}	@{WL}	
28	{SNAAx}-2.364916	{LW} >0.000000 <50.000000	{naa_1}*0.892374 >0.000000	{PHNaa}-0.969971	{DT}	@{WL}	
29	{SNAAx}-2.376085	{LW} >0.000000 <50.000000	{naa_1}*0.976777 >0.000000	{PHNaa}-2.143073	{DT}	@{WL}	
30	{SNAAx}-2.384287	{LW} >0.000000 <50.000000	{naa_1}*1.041528 >0.000000	{PHNaa}+3.583508	{DT}	@{WL}	
31	{SNAAx}-2.397618	{LW} >0.000000 <50.000000	{naa_1}*0.997983 >0.000000	{PHNaa}+1.953178	{DT}	@{WL}	
;naag_acetyl
32	{SNAAx}-0.024000	{LW} >0.000000 <50.000000	{ANaag} >0.000000	{PHNaa}+0.091392	{DT}	@{WL}	
;naag_aspartyl
33	{SNAAx}-0.454742	{LW} >0.000000 <50.000000	{ANaag}*0.023214 >0.000000	{PHNaa}+3.419812	{DT}	@{WL}	
34	{SNAAx}-0.486501	{LW} >0.000000 <50.000000	{ANaag}*0.041221 >0.000000	{PHNaa}+0.868014	{DT}	@{WL}	
35	{SNAAx}-0.508273	{LW} >0.000000 <50.000000	{ANaag}*0.070538 >0.000000	{PHNaa}-1.594694	{DT}	@{WL}	
36	{SNAAx}-0.540032	{LW} >0.000000 <50.000000	{ANaag}*0.062064 >0.000000	{PHNaa}+1.272774	{DT}	@{WL}	
37	{SNAAx}-0.672146	{LW} >0.000000 <50.000000	{ANaag}*0.071217 >0.000000	{PHNaa}+3.359408	{DT}	@{WL}	
38	{SNAAx}-0.687245	{LW} >0.000000 <50.000000	{ANaag}*0.065886 >0.000000	{PHNaa}+1.640240	{DT}	@{WL}	
39	{SNAAx}-0.725677	{LW} >0.000000 <50.000000	{ANaag}*0.027670 >0.000000	{PHNaa}-1.926755	{DT}	@{WL}	
40	{SNAAx}-0.740776	{LW} >0.000000 <50.000000	{ANaag}*0.040086 >0.000000	{PHNaa}+2.128177	{DT}	@{WL}	
41	{SNAAx}-2.565723	{LW} >0.000000 <50.000000	{ANaag}*0.055910 >0.000000	{PHNaa}+1.916380	{DT}	@{WL}	
42	{SNAAx}-2.580821	{LW} >0.000000 <50.000000	{ANaag}*0.052346 >0.000000	{PHNaa}-0.019015	{DT}	@{WL}	
43	{SNAAx}-2.597482	{LW} >0.000000 <50.000000	{ANaag}*0.049081 >0.000000	{PHNaa}-1.417491	{DT}	@{WL}	
44	{SNAAx}-2.612581	{LW} >0.000000 <50.000000	{ANaag}*0.047591 >0.000000	{PHNaa}+3.112388	{DT}	@{WL}	
;naag_glutamate
45	{SNAAx}+0.137000	{LW} >0.000000 <50.000000	{ANaag}*0.163051 >0.000000	{PHNaa}-0.789719	{DT}	@{WL}	
46	{SNAAx}-0.031000	{LW} >0.000000 <50.000000	{ANaag}*0.192526 >0.000000	{PHNaa}+0.112590	{DT}	@{WL}	
47	{SNAAx}-0.162000	{LW} >0.000000 <50.000000	{ANaag}*0.214288 >0.000000	{PHNaa}+0.089061	{DT}	@{WL}	
48	{SNAAx}-0.172000	{LW} >0.000000 <50.000000	{ANaag}*0.216742 >0.000000	{PHNaa}+0.064243	{DT}	@{WL}	
49	{SNAAx}-2.110000	{LW} >0.000000 <50.000000	{ANaag}*0.305777 >0.000000	{PHNaa}-0.761619	{DT}	@{WL}	
;lactate
50	{SNAAx}+0.705516	{LW} >0.000000 <50.000000	{lactate_0} >0.000000	{PHNaa}+0.940882	{DT}	@{WL}	
51	{SNAAx}+0.682182	{LW} >0.000000 <50.000000	{lactate_0}*6.053964 >0.000000	{PHNaa}-0.584739	{DT}	@{WL}	
52	{SNAAx}-2.054556	{LW} >0.000000 <50.000000	{lactate_0}*0.646483 >0.000000	{PHNaa}+2.728895	{DT}	@{WL}	
53	{SNAAx}-2.077850	{LW} >0.000000 <50.000000	{lactate_0}*1.770654 >0.000000	{PHNaa}+0.469661	{DT}	@{WL}	
54	{SNAAx}-2.101113	{LW} >0.000000 <50.000000	{lactate_0}*1.249906 >0.000000	{PHNaa}-2.013271	{DT}	@{WL}	
55	{SNAAx}-2.101405	{LW} >0.000000 <50.000000	{lactate_0}*0.352178 >0.000000	{PHNaa}+3.956313	{DT}	@{WL}	
56	{SNAAx}-2.124537	{LW} >0.000000 <50.000000	{lactate_0}*0.651285 >0.000000	{PHNaa}+1.775689	{DT}	@{WL}	
;aspartate
57	{SNAAx}-0.595155	{LW} >0.000000 <50.000000	{aspartate_0} >0.000000	{PHNaa}+2.324998	{DT}	@{WL}	
58	{SNAAx}-0.625210	{LW} >0.000000 <50.000000	{aspartate_0}*0.883448 >0.000000	{PHNaa}+0.274426	{DT}	@{WL}	
59	{SNAAx}-0.653783	{LW} >0.000000 <50.000000	{aspartate_0}*0.803303 >0.000000	{PHNaa}-2.113852	{DT}	@{WL}	
60	{SNAAx}-0.683838	{LW} >0.000000 <50.000000	{aspartate_0}*0.841221 >0.000000	{PHNaa}+0.511789	{DT}	@{WL}	
61	{SNAAx}-0.762939	{LW} >0.000000 <50.000000	{aspartate_0}*0.619109 >0.000000	{PHNaa}+3.576817	{DT}	@{WL}	
