****_Guess_File_Begins_****  <--- Do not remove this line

[Parameters]
NUMBER_PEAKS		579
SHIFT_UNITS		PPM
reference_frequency		4.0017e+08
chi_squared		13123.99
noise_STDEV_real		0.003811937
noise_STDEV_imag		0.003811937

[Variables]

[Peaks]

; Peak#    Shift    Width_L(Hz)  Amplitude     Phase(rad)  Delay_Time(s)   Width_Gauss(Hz)
;  347             0       0.2570474       2.711162e-05       0.02221495       5.437511e-06              0  
;  348             0       0.2570474       1.397567e-05       0.02221495       5.437511e-06              0  
;  349             0       0.2570474       2.558837e-05       0.02221495       5.437511e-06              0  
;  350             0       0.2570474       0.0002627024       0.02221495       5.437511e-06              0  
;  351             0       0.2570474       0.0001474029       0.02221495       5.437511e-06              0  
;  352             0       0.2570474       4.941428e-06       0.02221495       5.437511e-06              0  
;  353             0       0.2570474       2.154773e-05       0.02221495       5.437511e-06              0  
;  354             0       0.2570474       0.0001281892       0.02221495       5.437511e-06              0  
;  355             0       0.2570474       2.098707e-05       0.02221495       5.437511e-06              0  
;  356             0       0.2570474       9.970417e-05       0.02221495       5.437511e-06              0  
;  357             0       0.2570474       3.007912e-06       0.02221495       5.437511e-06              0  
;  358             0       0.2570474       2.045866e-07       0.02221495       5.437511e-06              0  
;  359             0       0.2570474       5.164589e-05       0.02221495       5.437511e-06              0  
;  360             0       0.2570474       2.847541e-06       0.02221495       5.437511e-06              0  
;  361             0       0.2570474       1.148911e-05       0.02221495       5.437511e-06              0  
;  362             0       0.2570474       1.563466e-05       0.02221495       5.437511e-06              0  
;  363             0       0.2570474       5.100386e-05       0.02221495       5.437511e-06              0  
;  364             0       0.2570474       2.693693e-06       0.02221495       5.437511e-06              0  
;  365             0       0.2570474       2.628639e-06       0.02221495       5.437511e-06              0  
;  366             0       0.2570474       1.519377e-05       0.02221495       5.437511e-06              0  
;  367             0       0.2570474       1.039242e-06       0.02221495       5.437511e-06              0  
;  368             0       0.2570474       1.21797e-05       0.02221495       5.437511e-06              0  
;  369             0       0.2570474       5.91663e-05       0.02221495       5.437511e-06              0  
;  370             0       0.2570474       1.009342e-07       0.02221495       5.437511e-06              0  
;  371             0       0.2570474       1.35183e-07       0.02221495       5.437511e-06              0  
;  372             0       0.2570474       1.100835e-05       0.02221495       5.437511e-06              0  
;  373             0       0.2570474       2.3204e-06       0.02221495       5.437511e-06              0  
;  374             0       0.2570474       1.404671e-05       0.02221495       5.437511e-06              0  
;  375             0       0.2570474       2.657687e-05       0.02221495       5.437511e-06              0  
;  376             0       0.2570474       4.810413e-06       0.02221495       5.437511e-06              0  
;  377             0       0.2570474       2.074497e-05       0.02221495       5.437511e-06              0  
;  378             0       0.2570474       1.1168e-06       0.02221495       5.437511e-06              0  
;  379             0       0.2570474       1.999295e-06       0.02221495       5.437511e-06              0  
;  380             0       0.2570474       1.099458e-05       0.02221495       5.437511e-06              0  
;  381             0       0.2570474       1.835263e-05       0.02221495       5.437511e-06              0  
;  382             0       0.2570474       9.653081e-06       0.02221495       5.437511e-06              0  
;  383             0       0.2570474       3.403857e-06       0.02221495       5.437511e-06              0  
;  384             0       0.2570474       1.40275e-05       0.02221495       5.437511e-06              0  
;  385             0       0.2570474       1.326388e-05       0.02221495       5.437511e-06              0  
;  386             0       0.2570474       1.563429e-05       0.02221495       5.437511e-06              0  
;  387             0       0.2570474       1.865743e-06       0.02221495       5.437511e-06              0  
;  388             0       0.2570474       3.035275e-06       0.02221495       5.437511e-06              0  
;  389             0       0.2570474       1.032501e-05       0.02221495       5.437511e-06              0  
;  390             0       0.2570474       2.442354e-06       0.02221495       5.437511e-06              0  
;  391             0       0.2570474       3.629645e-07       0.02221495       5.437511e-06              0  
;  392             0       0.2570474       1.537353e-05       0.02221495       5.437511e-06              0  
;  393             0       0.2570474       1.328671e-05       0.02221495       5.437511e-06              0  
;  394             0       0.2570474       2.235412e-06       0.02221495       5.437511e-06              0  
;  395             0       0.2570474       1.034585e-05       0.02221495       5.437511e-06              0  
;  396             0       0.2570474       2.136471e-07       0.02221495       5.437511e-06              0  
;  397      0.001268961       0.2570474       5.833524e-05       0.0279368       5.437511e-06              0  
;  398      0.001268961       0.2570474       0.0001394668       0.0279368       5.437511e-06              0  
;  399      0.001268961       0.2570474       6.697288e-05       0.0279368       5.437511e-06              0  
;  400      0.001268961       0.2570474       9.824366e-05       0.0279368       5.437511e-06              0  
;  401      0.001268961       0.2570474       0.0001102931       0.0279368       5.437511e-06              0  
;  402      0.001268961       0.2570474       0.0001691374       0.0279368       5.437511e-06              0  
;  403      0.001268961       0.2570474       0.0001609991       0.0279368       5.437511e-06              0  
;  404      0.001268961       0.2570474       0.0001599731       0.0279368       5.437511e-06              0  
;  405      0.001268961       0.2570474       0.0002813567       0.0279368       5.437511e-06              0  
;  406      0.001268961       0.2570474       9.217656e-05       0.0279368       5.437511e-06              0  
;  407      0.001268961       0.2570474       6.894204e-05       0.0279368       5.437511e-06              0  
;  408      0.001268961       0.2570474       0.0001337679       0.0279368       5.437511e-06              0  
;  409      0.001268961       0.2570474       6.621254e-05       0.0279368       5.437511e-06              0  
;  410      0.001127855       0.3364953       0.0008963266       0.02731902       5.597432e-06              0  
;  411      0.00114654       0.2570474       9.42389e-06       0.05023068       5.437511e-06              0  
;  412      0.00114654       0.2570474       2.69287e-05       0.05023068       5.437511e-06              0  
;  413      0.00114654       0.2570474       1.318599e-05       0.05023068       5.437511e-06              0  
;  414      0.00114654       0.2570474       1.589165e-05       0.05023068       5.437511e-06              0  
;  415      0.00114654       0.2570474       2.710105e-05       0.05023068       5.437511e-06              0  
;  416      0.00114654       0.2570474       3.174371e-05       0.05023068       5.437511e-06              0  
;  417      0.00114654       0.2570474       6.271732e-05       0.05023068       5.437511e-06              0  
;  418      0.00114654       0.2570474       1.711335e-05       0.05023068       5.437511e-06              0  
;  419      0.00114654       0.2570474       3.063125e-05       0.05023068       5.437511e-06              0  
;  420      0.00114654       0.2570474       3.083204e-05       0.05023068       5.437511e-06              0  
;  421      0.00114654       0.2570474       6.220937e-05       0.05023068       5.437511e-06              0  
;  422      0.00114654       0.2570474       2.720012e-05       0.05023068       5.437511e-06              0  
;  423      0.00114654       0.2570474       2.067049e-05       0.05023068       5.437511e-06              0  
;  424      0.00114654       0.2570474       2.578981e-05       0.05023068       5.437511e-06              0  
;  425      0.00114654       0.2570474       6.337058e-05       0.05023068       5.437511e-06              0  
;  426      0.00114654       0.2570474       6.20453e-05       0.05023068       5.437511e-06              0  
;  427      0.00114654       0.2570474       4.592801e-05       0.05023068       5.437511e-06              0  
;  428      0.00114654       0.2570474       4.289316e-05       0.05023068       5.437511e-06              0  
;  429      0.00114654       0.2570474       2.733682e-05       0.05023068       5.437511e-06              0  
;  430      0.00114654       0.2570474       3.032094e-05       0.05023068       5.437511e-06              0  
;  431      0.00114654       0.2570474       1.888034e-05       0.05023068       5.437511e-06              0  
;  432      0.00114654       0.2570474       1.738603e-05       0.05023068       5.437511e-06              0  
;  433      0.00114654       0.2570474       3.674214e-06       0.05023068       5.437511e-06              0  
;  434      0.00114654       0.2570474       6.184437e-06       0.05023068       5.437511e-06              0  
;  435      0.00114654       0.2570474       1.812817e-06       0.05023068       5.437511e-06              0  
;  436      0.00114654       0.2570474       0.0001895079       0.05023068       5.437511e-06              0  
;  437      0.00114654       0.2570474       0.0001807244       0.05023068       5.437511e-06              0  
;  438      0.00114654       0.2570474       0.0001773877       0.05023068       5.437511e-06              0  
;  439      0.00114654       0.2570474       6.681327e-05       0.05023068       5.437511e-06              0  
;  440      0.00114654       0.2570474       7.44094e-05       0.05023068       5.437511e-06              0  
;  441      0.00114654       0.2570474       3.306268e-06       0.05023068       5.437511e-06              0  
;  442      0.00114654       0.2570474       6.18684e-06       0.05023068       5.437511e-06              0  
;  443      0.00114654       0.2570474       2.081624e-06       0.05023068       5.437511e-06              0  
;  444      0.00114654       0.2570474       9.183433e-05       0.05023068       5.437511e-06              0  
;  445      0.00114654       0.2570474       9.026473e-05       0.05023068       5.437511e-06              0  
;  446      0.00114654       0.2570474       8.725629e-05       0.05023068       5.437511e-06              0  
;  447      0.00114654       0.2570474       8.656886e-05       0.05023068       5.437511e-06              0  
;  448      0.00114654       0.2570474       2.311977e-06       0.05023068       5.437511e-06              0  
;  449      0.00114654       0.2570474       8.433883e-07       0.05023068       5.437511e-06              0  
;  450      0.00114654       0.2570474       2.680952e-06       0.05023068       5.437511e-06              0  
;  451      0.00114654       0.2570474       6.829947e-06       0.05023068       5.437511e-06              0  
;  452      0.00114654       0.2570474       6.981601e-06       0.05023068       5.437511e-06              0  
;  453      0.00114654       0.2570474       4.101845e-05       0.05023068       5.437511e-06              0  
;  454      0.00114654       0.2570474       4.600253e-06       0.05023068       5.437511e-06              0  
;  455      0.00114654       0.2570474       3.486216e-05       0.05023068       5.437511e-06              0  
;  456      0.00114654       0.2570474       6.357479e-05       0.05023068       5.437511e-06              0  
;  457      0.00114654       0.2570474       5.278883e-05       0.05023068       5.437511e-06              0  
;  458      0.00114654       0.2570474       4.235911e-06       0.05023068       5.437511e-06              0  
;  459      0.00114654       0.2570474       0.0001150104       0.05023068       5.437511e-06              0  
;  460      0.00114654       0.2570474       5.442583e-05       0.05023068       5.437511e-06              0  
;  461      0.00114654       0.2570474       1.651539e-05       0.05023068       5.437511e-06              0  
;  462      0.00114654       0.2570474       1.298943e-05       0.05023068       5.437511e-06              0  
;  463      0.00114654       0.2570474       5.330143e-05       0.05023068       5.437511e-06              0  
;  464      0.00114654       0.2570474       0.0001353447       0.05023068       5.437511e-06              0  
;  465      0.00114654       0.2570474       5.522345e-05       0.05023068       5.437511e-06              0  
;  466      0.00114654       0.2570474       2.316046e-06       0.05023068       5.437511e-06              0  
;  467      0.00114654       0.2570474       7.391863e-05       0.05023068       5.437511e-06              0  
;  468      0.00114654       0.2570474       5.167298e-05       0.05023068       5.437511e-06              0  
;  469      0.00114654       0.2570474       2.731302e-06       0.05023068       5.437511e-06              0  
;  470      0.00114654       0.2570474       5.511753e-05       0.05023068       5.437511e-06              0  
;  471      0.00114654       0.2570474       6.307419e-06       0.05023068       5.437511e-06              0  
;  472      0.00114654       0.2570474       1.329703e-06       0.05023068       5.437511e-06              0  
;  473      0.00114654       0.2570474       6.343153e-06       0.05023068       5.437511e-06              0  
;  474      0.00114654       0.2570474       5.686573e-06       0.05023068       5.437511e-06              0  
;  475      0.00114654       0.2570474       4.008262e-06       0.05023068       5.437511e-06              0  
;  476      0.00114654       0.2570474       9.366981e-06       0.05023068       5.437511e-06              0  
;  477      0.00114654       0.2570474       6.852905e-06       0.05023068       5.437511e-06              0  
;  478      0.00114654       0.2570474       6.29478e-06       0.05023068       5.437511e-06              0  
;  479      0.00114654       0.2570474       2.98906e-06       0.05023068       5.437511e-06              0  
;  480      0.00114654       0.2570474       5.446596e-06       0.05023068       5.437511e-06              0  
;  481      0.00114654       0.2570474       0.0001149656       0.05023068       5.437511e-06              0  
;  482      0.00114654       0.2570474       0.0001072323       0.05023068       5.437511e-06              0  
;  483      0.00114654       0.2570474       0.0002145839       0.05023068       5.437511e-06              0  
;  484      0.00114654       0.2570474       0.0001014052       0.05023068       5.437511e-06              0  
;  485      0.00114654       0.2570474       0.0001057391       0.05023068       5.437511e-06              0  
;  486      0.00114654       0.2570474       7.782208e-05       0.05023068       5.437511e-06              0  
;  487      0.00114654       0.2570474       9.504922e-06       0.05023068       5.437511e-06              0  
;  488      0.00114654       0.2570474       8.951086e-05       0.05023068       5.437511e-06              0  
;  489      0.00114654       0.2570474       4.296596e-06       0.05023068       5.437511e-06              0  
;  490      0.00114654       0.2570474       6.490237e-06       0.05023068       5.437511e-06              0  
;  491      0.00114654       0.2570474       5.593354e-06       0.05023068       5.437511e-06              0  
;  492      0.00114654       0.2570474       5.451489e-06       0.05023068       5.437511e-06              0  
;  493      0.00114654       0.2570474       0.0001117243       0.05023068       5.437511e-06              0  
;  494      0.00114654       0.2570474       0.000218095       0.05023068       5.437511e-06              0  
;  495      0.00114654       0.2570474       0.0001075201       0.05023068       5.437511e-06              0  
;  496      0.00114654       0.2570474       2.795779e-05       0.02221495       5.437511e-06              0  
;  497      0.00114654       0.2570474       3.069293e-05       0.02221495       5.437511e-06              0  
;  498      0.00114654       0.2570474       0.0001049796       0.02221495       5.437511e-06              0  
;  499      0.00114654       0.2570474       0.0001049197       0.02221495       5.437511e-06              0  
;  500      0.00114654       0.2570474       0.0001058201       0.02221495       5.437511e-06              0  
;  501      0.00114654       0.2570474       0.0001041267       0.02221495       5.437511e-06              0  
;  502      0.00114654       0.2570474       2.837498e-05       0.02221495       5.437511e-06              0  
;  503      0.00114654       0.2570474       3.030359e-05       0.02221495       5.437511e-06              0  
;  504      0.00114654       0.2570474       6.851334e-05       0.02221495       5.437511e-06              0  
;  505      0.00114654       0.2570474       6.721898e-05       0.02221495       5.437511e-06              0  
;  506      0.00114654       0.2570474       6.594833e-05       0.02221495       5.437511e-06              0  
;  507      0.00114654       0.2570474       6.589244e-05       0.02221495       5.437511e-06              0  
;  508      0.00114654       0.2570474       6.607266e-07       0.02221495       5.437511e-06              0  
;  509      0.00114654       0.2570474       7.457183e-07       0.02221495       5.437511e-06              0  
;  510      0.00114654       0.2570474       1.899229e-06       0.02221495       5.437511e-06              0  
;  511      0.00114654       0.2570474       1.920365e-06       0.02221495       5.437511e-06              0  
;  512      0.00114654       0.2570474       1.139783e-06       0.02221495       5.437511e-06              0  
;  513      0.00114654       0.2570474       2.688223e-05       0.02221495       5.437511e-06              0  
;  514      0.00114654       0.2570474       2.396601e-05       0.02221495       5.437511e-06              0  
;  515      0.00114654       0.2570474       1.096029e-06       0.02221495       5.437511e-06              0  
;  516      0.00114654       0.2570474       3.028332e-05       0.02221495       5.437511e-06              0  
;  517      0.00114654       0.2570474       9.45761e-05       0.02221495       5.437511e-06              0  
;  518      0.00114654       0.2570474       6.744717e-05       0.02221495       5.437511e-06              0  
;  519      0.00114654       0.2570474       6.727135e-05       0.02221495       5.437511e-06              0  
;  520      0.00114654       0.2570474       0.0001033553       0.02221495       5.437511e-06              0  
;  521      0.00114654       0.2570474       3.761266e-05       0.02221495       5.437511e-06              0  
;  522      0.00114654       0.2570474       6.801572e-07       0.02221495       5.437511e-06              0  
;  523      0.00114654       0.2570474       6.958583e-05       0.02221495       5.437511e-06              0  
;  524      0.00114654       0.2570474       1.578162e-06       0.02221495       5.437511e-06              0  
;  525      0.00114654       0.2570474       1.130753e-06       0.02221495       5.437511e-06              0  
;  526      0.00114654       0.2570474       1.919778e-06       0.02221495       5.437511e-06              0  
;  527      0.00114654       0.2570474       1.110959e-06       0.02221495       5.437511e-06              0  
;  528      0.00114654       0.2570474       1.031391e-06       0.02221495       5.437511e-06              0  
;  529      0.00114654       0.2570474       1.588221e-05       0.02221495       5.437511e-06              0  
;  530      0.00114654       0.2570474       2.849285e-05       0.02221495       5.437511e-06              0  
;  531      0.00114654       0.2570474       1.05338e-05       0.02221495       5.437511e-06              0  
;  532      0.00114654       0.2570474       5.895768e-05       0.02221495       5.437511e-06              0  
;  533      0.00114654       0.2570474       0.0001108104       0.02221495       5.437511e-06              0  
;  534      0.00114654       0.2570474       5.553805e-05       0.02221495       5.437511e-06              0  
;  535      0.00114654       0.2570474       4.263086e-05       0.02221495       5.437511e-06              0  
;  536      0.00114654       0.2570474       0.0001089477       0.02221495       5.437511e-06              0  
;  537      0.00114654       0.2570474       4.855659e-05       0.02221495       5.437511e-06              0  
;  538      0.00114654       0.2570474       1.660352e-05       0.02221495       5.437511e-06              0  
;  539      0.00114654       0.2570474       2.812856e-05       0.02221495       5.437511e-06              0  
;  540      0.00114654       0.2570474       1.034735e-05       0.02221495       5.437511e-06              0  
;  541      0.00114654       0.2570474       6.83343e-05       0.02221495       5.437511e-06              0  
;  542      0.00114654       0.2570474       0.0001338889       0.02221495       5.437511e-06              0  
;  543      0.00114654       0.2570474       6.639442e-05       0.02221495       5.437511e-06              0  
;  544      0.00114654       0.2570474       0.0005385469       0.02221495       5.437511e-06              0  
;  545      0.001467201       0.3364953       3.918558e-05       0.02391231       5.597432e-06              0  
;  546      0.001467201       0.3364953       8.303268e-06       0.02391231       5.597432e-06              0  
;  547      0.001467201       0.3364953       0.0001764602       0.02391231       5.597432e-06              0  
;  548      0.001467201       0.3364953       2.125453e-05       0.02391231       5.597432e-06              0  
;  549      0.001467201       0.3364953       6.124863e-06       0.02391231       5.597432e-06              0  
;  550      0.001467201       0.3364953       1.583215e-06       0.02391231       5.597432e-06              0  
;  551      0.001467201       0.3364953       4.399534e-05       0.02391231       5.597432e-06              0  
;  552      0.001467201       0.3364953       0.0002467398       0.02391231       5.597432e-06              0  
;  553      0.001467201       0.3364953       4.367939e-05       0.02391231       5.597432e-06              0  
;  554      0.001467201       0.3364953       2.424341e-05       0.02391231       5.597432e-06              0  
;  555      0.001467201       0.3364953       1.163459e-05       0.02391231       5.597432e-06              0  
;  556      0.001467201       0.3364953       0.0002006676       0.02391231       5.597432e-06              0  
;  557      0.001467201       0.3364953       2.083584e-05       0.02391231       5.597432e-06              0  
;  558      0.001467201       0.3364953       1.330817e-05       0.02391231       5.597432e-06              0  
;  559      0.001467201       0.3364953       6.28929e-05       0.02391231       5.597432e-06              0  
;  560      0.001467201       0.3364953       0.0002557011       0.02391231       5.597432e-06              0  
;  561      0.001467201       0.3364953       0.0004676115       0.02391231       5.597432e-06              0  
;  562      0.001467201       0.3364953       5.71412e-06       0.02391231       5.597432e-06              0  
;  563      0.001467201       0.3364953       3.824513e-07       0.02391231       5.597432e-06              0  
;  564      0.001467201       0.3364953       0.0001908524       0.02391231       5.597432e-06              0  
;  565      0.001467201       0.3364953       0.0002383968       0.02391231       5.597432e-06              0  
;  566      0.001467201       0.3364953       3.542616e-05       0.02391231       5.597432e-06              0  
;  567      0.001467201       0.3364953       8.227679e-05       0.02391231       5.597432e-06              0  
;  568      0.001467201       0.3364953       0.0003075726       0.02391231       5.597432e-06              0  
;  569      0.001467201       0.3364953       3.451388e-05       0.02391231       5.597432e-06              0  
;  570      0.001467201       0.3364953       0.0002226939       0.02391231       5.597432e-06              0  
;  571      0.0005957954       0.2570474       7.903385e-05       0.02221495       5.437511e-06              0  
;  572      0.0005957954       0.2570474       7.608613e-05       0.02221495       5.437511e-06              0  
;  573      0.0005957954       0.2570474       0.0003603217       0.02221495       5.437511e-06              0  
;  574      0.0005957954       0.2570474       8.032211e-06       0.02221495       5.437511e-06              0  
;  575      0.0005957954       0.2570474       0.0002085273       0.02221495       5.437511e-06              0  
;  576      0.0005957954       0.2570474       0.0002087807       0.02221495       5.437511e-06              0  
;  577      0.0005957954       0.2570474       0.0003685086       0.02221495       5.437511e-06              0  
;  578      0.0005957954       0.2570474       7.606605e-05       0.02221495       5.437511e-06              0  
;  579      0.0005957954       0.2570474       7.89877e-05       0.02221495       5.437511e-06              0  
****_Guess_File_Ends_****  <--- Do not remove this line
****_Constraints_File_Begins_****  <--- Do not remove this line

[Variables]
REFERENCE_FREQUENCY		4.0017e+08
DWELL_TIME		0.0001664
NUMBER_POINTS		2048
PPM		1
HERTZ		0.002498938
CRS		-0.01
SFACTOR		4.65
AFACTOR		0.02
DFACTOR		0
WFACTOR		15
PFACTOR		0

[Parameters]
NUMBER_PEAKS		579
SHIFT_UNITS		PPM
OUTPUT_SHIFT_UNITS		PPM
NOISE_POINTS		32
FIXED_NOISE		0
ALAMBDA_INC		1000
ALAMBDA_DEC		0.5
FWHM_EXP_WEIGHTING		0
TOLERENCE		0.001
MAXIMUM_ITERATIONS		500
MINIMUM_ITERATIONS		5
NOISE_EQUAL
RANGE		1		1232
QRT_SIN_WEIGHTING_RANGE		0		0
FREQUENCY_RANGE		0		0
DOMAIN		TIME_DOMAIN
OUTPUT_FILE_SYSTEM		GLOBAL
FWHM_GAUSS_WEIGHTING		0

[Peaks]
;PEAK#	SHIFT	LORENTZIAN WIDTH	AMPLITUDE	PHASE	DELAY	GAUSSIAN WIDTH
;naa_acetyl
1	{SNAAx}	{LW} >0.000000 <50.000000	{naa_0} >0.000000	{PHNaa}	{DT}	@{WL}	
;naa_aspartate
2	{SNAAx}-0.434527	{LW} >0.000000 <50.000000	{naa_1} >0.000000	{PHNaa}+0.506333	{DT}	@{WL}	
3	{SNAAx}-0.458923	{LW} >0.000000 <50.000000	{naa_1}*1.317610 >0.000000	{PHNaa}-0.361806	{DT}	@{WL}	
4	{SNAAx}-0.473486	{LW} >0.000000 <50.000000	{naa_1}*1.599008 >0.000000	{PHNaa}+0.127975	{DT}	@{WL}	
5	{SNAAx}-0.497882	{LW} >0.000000 <50.000000	{naa_1}*1.410378 >0.000000	{PHNaa}-0.865238	{DT}	@{WL}	
6	{SNAAx}-0.632328	{LW} >0.000000 <50.000000	{naa_1}*1.580515 >0.000000	{PHNaa}+0.677622	{DT}	@{WL}	
7	{SNAAx}-0.642118	{LW} >0.000000 <50.000000	{naa_1}*1.418233 >0.000000	{PHNaa}+0.126331	{DT}	@{WL}	
8	{SNAAx}-0.671287	{LW} >0.000000 <50.000000	{naa_1}*1.038900 >0.000000	{PHNaa}+0.244461	{DT}	@{WL}	
9	{SNAAx}-0.681078	{LW} >0.000000 <50.000000	{naa_1}*1.274336 >0.000000	{PHNaa}-0.331710	{DT}	@{WL}	
10	{SNAAx}-2.338686	{LW} >0.000000 <50.000000	{naa_1}*0.674314 >0.000000	{PHNaa}+1.201286	{DT}	@{WL}	
11	{SNAAx}-2.348476	{LW} >0.000000 <50.000000	{naa_1}*0.675522 >0.000000	{PHNaa}+0.682483	{DT}	@{WL}	
12	{SNAAx}-2.354677	{LW} >0.000000 <50.000000	{naa_1}*0.709760 >0.000000	{PHNaa}+0.443477	{DT}	@{WL}	
13	{SNAAx}-2.363778	{LW} >0.000000 <50.000000	{naa_1}*1.361945 >0.000000	{PHNaa}+0.119359	{DT}	@{WL}	
14	{SNAAx}-2.372872	{LW} >0.000000 <50.000000	{naa_1}*0.633488 >0.000000	{PHNaa}-0.276938	{DT}	@{WL}	
15	{SNAAx}-2.379073	{LW} >0.000000 <50.000000	{naa_1}*0.649436 >0.000000	{PHNaa}-0.448604	{DT}	@{WL}	
16	{SNAAx}-2.388863	{LW} >0.000000 <50.000000	{naa_1}*0.609209 >0.000000	{PHNaa}-1.083589	{DT}	@{WL}	
;naag_acetyl
17	{SNAAx}-0.024000	{LW} >0.000000 <50.000000	{ANaag} >0.000000	{PHNaa}+0.000729	{DT}	@{WL}	
;naag_aspartyl
18	{SNAAx}-0.467282	{LW} >0.000000 <50.000000	{ANaag}*0.047365 >0.000000	{PHNaa}+0.553584	{DT}	@{WL}	
19	{SNAAx}-0.490951	{LW} >0.000000 <50.000000	{ANaag}*0.060505 >0.000000	{PHNaa}-0.331973	{DT}	@{WL}	
20	{SNAAx}-0.507037	{LW} >0.000000 <50.000000	{ANaag}*0.073707 >0.000000	{PHNaa}+0.100612	{DT}	@{WL}	
21	{SNAAx}-0.530705	{LW} >0.000000 <50.000000	{ANaag}*0.062942 >0.000000	{PHNaa}-0.950264	{DT}	@{WL}	
22	{SNAAx}-0.679480	{LW} >0.000000 <50.000000	{ANaag}*0.070729 >0.000000	{PHNaa}+0.743857	{DT}	@{WL}	
23	{SNAAx}-0.690611	{LW} >0.000000 <50.000000	{ANaag}*0.065476 >0.000000	{PHNaa}+0.172362	{DT}	@{WL}	
24	{SNAAx}-0.719234	{LW} >0.000000 <50.000000	{ANaag}*0.047839 >0.000000	{PHNaa}+0.212589	{DT}	@{WL}	
25	{SNAAx}-0.730365	{LW} >0.000000 <50.000000	{ANaag}*0.059401 >0.000000	{PHNaa}-0.375616	{DT}	@{WL}	
26	{SNAAx}-2.571684	{LW} >0.000000 <50.000000	{ANaag}*0.062799 >0.000000	{PHNaa}+0.880902	{DT}	@{WL}	
27	{SNAAx}-2.582815	{LW} >0.000000 <50.000000	{ANaag}*0.060874 >0.000000	{PHNaa}+0.320499	{DT}	@{WL}	
28	{SNAAx}-2.595353	{LW} >0.000000 <50.000000	{ANaag}*0.062510 >0.000000	{PHNaa}-0.074505	{DT}	@{WL}	
29	{SNAAx}-2.606483	{LW} >0.000000 <50.000000	{ANaag}*0.056215 >0.000000	{PHNaa}-0.681329	{DT}	@{WL}	
;naag_glutamate
30	{SNAAx}+0.137000	{LW} >0.000000 <50.000000	{ANaag}*0.276829 >0.000000	{PHNaa}-0.003840	{DT}	@{WL}	
31	{SNAAx}-0.031000	{LW} >0.000000 <50.000000	{ANaag}*0.276830 >0.000000	{PHNaa}+0.000944	{DT}	@{WL}	
32	{SNAAx}-0.162000	{LW} >0.000000 <50.000000	{ANaag}*0.276834 >0.000000	{PHNaa}+0.005047	{DT}	@{WL}	
33	{SNAAx}-0.172000	{LW} >0.000000 <50.000000	{ANaag}*0.276835 >0.000000	{PHNaa}+0.005360	{DT}	@{WL}	
34	{SNAAx}-2.110000	{LW} >0.000000 <50.000000	{ANaag}*0.276803 >0.000000	{PHNaa}+0.078231	{DT}	@{WL}	
;aspartate
35	{SNAAx}-0.609029	{LW} >0.000000 <50.000000	{aspartate_0} >0.000000	{PHNaa}+0.489872	{DT}	@{WL}	
36	{SNAAx}-0.631533	{LW} >0.000000 <50.000000	{aspartate_0}*1.261419 >0.000000	{PHNaa}-0.430016	{DT}	@{WL}	
37	{SNAAx}-0.652570	{LW} >0.000000 <50.000000	{aspartate_0}*1.750702 >0.000000	{PHNaa}+0.261878	{DT}	@{WL}	
38	{SNAAx}-0.675074	{LW} >0.000000 <50.000000	{aspartate_0}*1.404541 >0.000000	{PHNaa}-0.837932	{DT}	@{WL}	
39	{SNAAx}-0.769773	{LW} >0.000000 <50.000000	{aspartate_0}*1.730484 >0.000000	{PHNaa}+0.641656	{DT}	@{WL}	
40	{SNAAx}-0.779136	{LW} >0.000000 <50.000000	{aspartate_0}*1.432350 >0.000000	{PHNaa}+0.026329	{DT}	@{WL}	
41	{SNAAx}-0.813314	{LW} >0.000000 <50.000000	{aspartate_0}*0.964633 >0.000000	{PHNaa}+0.355280	{DT}	@{WL}	
42	{SNAAx}-0.822677	{LW} >0.000000 <50.000000	{aspartate_0}*1.285384 >0.000000	{PHNaa}-0.319784	{DT}	@{WL}	
43	{SNAAx}-1.867590	{LW} >0.000000 <50.000000	{aspartate_0}*1.409882 >0.000000	{PHNaa}+0.914582	{DT}	@{WL}	
44	{SNAAx}-1.876953	{LW} >0.000000 <50.000000	{aspartate_0}*1.294157 >0.000000	{PHNaa}+0.244395	{DT}	@{WL}	
45	{SNAAx}-1.890094	{LW} >0.000000 <50.000000	{aspartate_0}*1.351521 >0.000000	{PHNaa}-0.124738	{DT}	@{WL}	
46	{SNAAx}-1.899457	{LW} >0.000000 <50.000000	{aspartate_0}*1.356747 >0.000000	{PHNaa}-0.742147	{DT}	@{WL}	
;d-glucose-alpha
47	{SNAAx}-1.355951	{LW} >0.000000 <50.000000	{d-glucose-alpha_0} >0.000000	{PHNaa}+0.930004	{DT}	@{WL}	
48	{SNAAx}-1.362632	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*32.682134 >0.000000	{PHNaa}+0.673073	{DT}	@{WL}	
49	{SNAAx}-1.379285	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*1.543351 >0.000000	{PHNaa}+0.531039	{DT}	@{WL}	
50	{SNAAx}-1.386182	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*81.800074 >0.000000	{PHNaa}+0.035302	{DT}	@{WL}	
51	{SNAAx}-1.393194	{LW} >0.000000 <50.000000	{d-glucose-alpha_0}*1.733720 >0.000000	{PHNaa}-0.461793	{DT}	@{WL}	
