****_Guess_File_Begins_****  <--- Do not remove this line

[Parameters]
NUMBER_PEAKS		474
SHIFT_UNITS		PPM
reference_frequency		2.972291e+08
chi_squared		3754.573
noise_STDEV_real		0.01906029
noise_STDEV_imag		0.01906029

[Variables]

[Peaks]

; Peak#    Shift    Width_L(Hz)  Amplitude     Phase(rad)  Delay_Time(s)   Width_Gauss(Hz)
;  259      0.0009737399       0.1110028       0.0007132211       0.04873573       9.688503e-06              0  
;  260      0.0009737399       0.1110028       0.0007139257       0.04873573       9.688503e-06              0  
;  261      0.0009737399       0.1110028       0.0004254932       0.04873573       9.688503e-06              0  
;  262      0.0009737399       0.1110028       0.001219504       0.04873573       9.688503e-06              0  
;  263      0.0009737399       0.1110028       0.001221593       0.04873573       9.688503e-06              0  
;  264      0.0009737399       0.1110028       1.06745e-05       0.04873573       9.688503e-06              0  
;  265      0.0009571243       0.08628032       0.002646588       0.03797241       7.648864e-06              0  
;  266      0.0009571243       0.08628032       0.0004441952       0.03797241       7.648864e-06              0  
;  267      0.0009571243       0.08628032       0.0004781952       0.03797241       7.648864e-06              0  
;  268      0.0009571243       0.08628032       0.0009253149       0.03797241       7.648864e-06              0  
;  269      0.0009571243       0.08628032       0.0009413557       0.03797241       7.648864e-06              0  
;  270      0.0009571243       0.08628032       4.52435e-05       0.03797241       7.648864e-06              0  
;  271      0.0009571243       0.08628032       0.0005736914       0.03797241       7.648864e-06              0  
;  272      0.0009571243       0.08628032       0.0005051761       0.03797241       7.648864e-06              0  
;  273      0.0009571243       0.08628032       0.0004988596       0.03797241       7.648864e-06              0  
;  274      0.0009571243       0.08628032       0.0005764614       0.03797241       7.648864e-06              0  
;  275      0.0009571243       0.08628032       4.520397e-05       0.03797241       7.648864e-06              0  
;  276      0.0009571243       0.08628032       0.0009408702       0.03797241       7.648864e-06              0  
;  277      0.0009571243       0.08628032       0.0009195693       0.03797241       7.648864e-06              0  
;  278      0.0009571243       0.08628032       0.0004754736       0.03797241       7.648864e-06              0  
;  279      0.0009571243       0.08628032       0.0004418041       0.03797241       7.648864e-06              0  
;  280      0.0008030322       0.08628032       5.138206e-05       0.04147818       7.648864e-06              0  
;  281      0.0008030322       0.08628032       9.262829e-05       0.04147818       7.648864e-06              0  
;  282      0.0008030322       0.08628032       4.42604e-05       0.04147818       7.648864e-06              0  
;  283      0.0008030322       0.08628032       8.167142e-05       0.04147818       7.648864e-06              0  
;  284      0.0008030322       0.08628032       9.817349e-05       0.04147818       7.648864e-06              0  
;  285      0.0008030322       0.08628032       5.705906e-05       0.04147818       7.648864e-06              0  
;  286      0.0008030322       0.08628032       0.0002180222       0.04147818       7.648864e-06              0  
;  287      0.0008030322       0.08628032       0.0002609539       0.04147818       7.648864e-06              0  
;  288      0.0008030322       0.08628032       6.939168e-05       0.04147818       7.648864e-06              0  
;  289      0.0008030322       0.08628032       3.449982e-05       0.04147818       7.648864e-06              0  
;  290      0.0008030322       0.08628032       0.0001216803       0.04147818       7.648864e-06              0  
;  291      0.0008030322       0.08628032       0.0001983728       0.04147818       7.648864e-06              0  
;  292      0.0008030322       0.08628032       0.0002086209       0.04147818       7.648864e-06              0  
;  293      0.0008030322       0.08628032       6.095531e-05       0.04147818       7.648864e-06              0  
;  294      0.0008030322       0.08628032       0.0001145289       0.04147818       7.648864e-06              0  
;  295      0.0008030322       0.08628032       4.513744e-05       0.04147818       7.648864e-06              0  
;  296      0.0008030322       0.08628032       3.635014e-05       0.04147818       7.648864e-06              0  
;  297      0.0008030322       0.08628032       0.0001868214       0.04147818       7.648864e-06              0  
;  298      0.0008030322       0.08628032       8.642411e-05       0.04147818       7.648864e-06              0  
;  299      0.0008030322       0.08628032       5.700295e-05       0.04147818       7.648864e-06              0  
;  300      0.0008030322       0.08628032       0.0001363722       0.04147818       7.648864e-06              0  
;  301      0.0008030322       0.08628032       5.652504e-05       0.04147818       7.648864e-06              0  
;  302      0.0008030322       0.08628032       0.000133119       0.04147818       7.648864e-06              0  
;  303      0.0008030322       0.08628032       9.815746e-05       0.04147818       7.648864e-06              0  
;  304      0.0008030322       0.08628032       9.874584e-05       0.04147818       7.648864e-06              0  
;  305      0.0008030322       0.08628032       8.904177e-05       0.04147818       7.648864e-06              0  
;  306      0.0008030322       0.08628032       8.210766e-05       0.04147818       7.648864e-06              0  
;  307      0.0008030322       0.08628032       0.0001191869       0.04147818       7.648864e-06              0  
;  308      0.0008030322       0.08628032       8.555509e-05       0.04147818       7.648864e-06              0  
;  309      0.0008030322       0.08628032       4.913307e-06       0.04147818       7.648864e-06              0  
;  310      0.0008030322       0.08628032       3.35808e-05       0.04147818       7.648864e-06              0  
;  311      0.0008030322       0.08628032       5.166189e-05       0.04147818       7.648864e-06              0  
;  312      0.0008030322       0.08628032       1.383107e-05       0.04147818       7.648864e-06              0  
;  313      0.0008030322       0.08628032       0.001014264       0.04147818       7.648864e-06              0  
;  314      0.0008030322       0.08628032       0.000739708       0.04147818       7.648864e-06              0  
;  315      0.0008030322       0.08628032       0.00070244       0.04147818       7.648864e-06              0  
;  316      0.0008030322       0.08628032       0.0002248739       0.04147818       7.648864e-06              0  
;  317      0.0008030322       0.08628032       0.0003738701       0.04147818       7.648864e-06              0  
;  318      0.0008030322       0.08628032       3.59416e-05       0.04147818       7.648864e-06              0  
;  319      0.0008030322       0.08628032       4.996099e-05       0.04147818       7.648864e-06              0  
;  320      0.0008030322       0.08628032       1.589355e-05       0.04147818       7.648864e-06              0  
;  321      0.0008030322       0.08628032       0.0005506271       0.04147818       7.648864e-06              0  
;  322      0.0008030322       0.08628032       0.0005165425       0.04147818       7.648864e-06              0  
;  323      0.0008030322       0.08628032       0.0004726596       0.04147818       7.648864e-06              0  
;  324      0.0008030322       0.08628032       0.0005227455       0.04147818       7.648864e-06              0  
;  325      0.0008030322       0.08628032       8.430809e-06       0.04147818       7.648864e-06              0  
;  326      0.0008030322       0.08628032       7.106911e-06       0.04147818       7.648864e-06              0  
;  327      0.0008030322       0.08628032       1.120051e-05       0.04147818       7.648864e-06              0  
;  328      0.0008030322       0.08628032       6.871228e-06       0.04147818       7.648864e-06              0  
;  329      0.0008030322       0.08628032       1.501073e-05       0.04147818       7.648864e-06              0  
;  330      0.0008030322       0.08628032       0.0001155201       0.04147818       7.648864e-06              0  
;  331      0.0008030322       0.08628032       9.32762e-06       0.04147818       7.648864e-06              0  
;  332      0.0008030322       0.08628032       6.082416e-06       0.04147818       7.648864e-06              0  
;  333      0.0008030322       0.08628032       0.0001580305       0.04147818       7.648864e-06              0  
;  334      0.0008030322       0.08628032       0.0001232505       0.04147818       7.648864e-06              0  
;  335      0.0008030322       0.08628032       4.005827e-05       0.04147818       7.648864e-06              0  
;  336      0.0008030322       0.08628032       0.0001016509       0.04147818       7.648864e-06              0  
;  337      0.0008030322       0.08628032       2.277034e-05       0.04147818       7.648864e-06              0  
;  338      0.0008030322       0.08628032       0.0001007106       0.04147818       7.648864e-06              0  
;  339      0.0008030322       0.08628032       0.000101195       0.04147818       7.648864e-06              0  
;  340      0.0008030322       0.08628032       9.269087e-05       0.04147818       7.648864e-06              0  
;  341      0.0008030322       0.08628032       7.634819e-05       0.04147818       7.648864e-06              0  
;  342      0.0008030322       0.08628032       4.955605e-05       0.04147818       7.648864e-06              0  
;  343      0.0008030322       0.08628032       2.72403e-05       0.04147818       7.648864e-06              0  
;  344      0.0008030322       0.08628032       0.0001845678       0.04147818       7.648864e-06              0  
;  345      0.0008030322       0.08628032       0.0001121531       0.04147818       7.648864e-06              0  
;  346      0.0008030322       0.08628032       0.0001240528       0.04147818       7.648864e-06              0  
;  347      0.0008030322       0.08628032       0.0003915378       0.04147818       7.648864e-06              0  
;  348      0.0008030322       0.08628032       1.0899e-05       0.04147818       7.648864e-06              0  
;  349      0.0008030322       0.08628032       0.0002045822       0.04147818       7.648864e-06              0  
;  350      0.0008030322       0.08628032       3.232537e-05       0.04147818       7.648864e-06              0  
;  351      0.0008030322       0.08628032       0.0001340555       0.04147818       7.648864e-06              0  
;  352      0.0008030322       0.08628032       5.720928e-06       0.04147818       7.648864e-06              0  
;  353      0.0008030322       0.08628032       0.0001631131       0.04147818       7.648864e-06              0  
;  354      0.0008030322       0.08628032       5.221546e-06       0.04147818       7.648864e-06              0  
;  355      0.0008030322       0.08628032       9.81068e-06       0.04147818       7.648864e-06              0  
;  356      0.0008030322       0.08628032       5.968608e-06       0.04147818       7.648864e-06              0  
;  357      0.0008030322       0.08628032       1.640221e-05       0.04147818       7.648864e-06              0  
;  358      0.0008030322       0.08628032       9.117263e-06       0.04147818       7.648864e-06              0  
;  359      0.0008030322       0.08628032       1.840338e-05       0.04147818       7.648864e-06              0  
;  360      0.0008030322       0.08628032       1.741977e-05       0.04147818       7.648864e-06              0  
;  361      0.0008030322       0.08628032       3.782626e-06       0.04147818       7.648864e-06              0  
;  362      0.0008030322       0.08628032       4.52533e-06       0.04147818       7.648864e-06              0  
;  363      0.0008030322       0.08628032       5.474623e-05       0.04147818       7.648864e-06              0  
;  364      0.0008030322       0.08628032       2.045546e-05       0.04147818       7.648864e-06              0  
;  365      0.0008030322       0.08628032       3.603063e-05       0.04147818       7.648864e-06              0  
;  366      0.0008030322       0.08628032       7.022611e-06       0.04147818       7.648864e-06              0  
;  367      0.0008030322       0.08628032       5.891399e-06       0.04147818       7.648864e-06              0  
;  368      0.0008030322       0.08628032       3.026129e-05       0.04147818       7.648864e-06              0  
;  369      0.0008030322       0.08628032       0.0004496142       0.04147818       7.648864e-06              0  
;  370      0.0008030322       0.08628032       0.0004240859       0.04147818       7.648864e-06              0  
;  371      0.0008030322       0.08628032       0.0001488513       0.04147818       7.648864e-06              0  
;  372      0.0008030322       0.08628032       0.0002216934       0.04147818       7.648864e-06              0  
;  373      0.0008030322       0.08628032       0.0003015004       0.04147818       7.648864e-06              0  
;  374      0.0008030322       0.08628032       0.0005462093       0.04147818       7.648864e-06              0  
;  375      0.0008030322       0.08628032       0.0001353196       0.04147818       7.648864e-06              0  
;  376      0.0008030322       0.08628032       0.000335669       0.04147818       7.648864e-06              0  
;  377      0.0008030322       0.08628032       4.80081e-05       0.04147818       7.648864e-06              0  
;  378      0.0008030322       0.08628032       0.0002813406       0.04147818       7.648864e-06              0  
;  379      0.0008030322       0.08628032       3.73704e-06       0.04147818       7.648864e-06              0  
;  380      0.0008030322       0.08628032       4.764495e-06       0.04147818       7.648864e-06              0  
;  381      0.0008030322       0.08628032       4.377264e-05       0.04147818       7.648864e-06              0  
;  382      0.0008030322       0.08628032       1.59405e-05       0.04147818       7.648864e-06              0  
;  383      0.0008030322       0.08628032       3.183878e-05       0.04147818       7.648864e-06              0  
;  384      0.0008030322       0.08628032       0.0004425211       0.04147818       7.648864e-06              0  
;  385      0.0008030322       0.08628032       0.0008411859       0.04147818       7.648864e-06              0  
;  386      0.0008030322       0.08628032       0.0004555926       0.04147818       7.648864e-06              0  
;  387      0.0008030322       0.08628032       7.770134e-05       0.04147818       7.648864e-06              0  
;  388      0.0008030322       0.08628032       5.721134e-05       0.04147818       7.648864e-06              0  
;  389      0.0008030322       0.08628032       0.0003608026       0.04147818       7.648864e-06              0  
;  390      0.0008030322       0.08628032       0.0004002318       0.04147818       7.648864e-06              0  
;  391      0.0008030322       0.08628032       0.000360547       0.04147818       7.648864e-06              0  
;  392      0.0008030322       0.08628032       0.0004058447       0.04147818       7.648864e-06              0  
;  393      0.0008030322       0.08628032       8.887301e-05       0.04147818       7.648864e-06              0  
;  394      0.0008030322       0.08628032       5.260334e-05       0.04147818       7.648864e-06              0  
;  395      0.0008030322       0.08628032       0.0002361397       0.04147818       7.648864e-06              0  
;  396      0.0008030322       0.08628032       0.0002163271       0.04147818       7.648864e-06              0  
;  397      0.0008030322       0.08628032       0.0002052227       0.04147818       7.648864e-06              0  
;  398      0.0008030322       0.08628032       0.0002253337       0.04147818       7.648864e-06              0  
;  399      0.0008030322       0.08628032       3.250636e-06       0.04147818       7.648864e-06              0  
;  400      0.0008030322       0.08628032       2.984198e-06       0.04147818       7.648864e-06              0  
;  401      0.0008030322       0.08628032       6.366148e-06       0.04147818       7.648864e-06              0  
;  402      0.0008030322       0.08628032       6.607722e-06       0.04147818       7.648864e-06              0  
;  403      0.0008030322       0.08628032       2.55008e-06       0.04147818       7.648864e-06              0  
;  404      0.0008030322       0.08628032       5.638841e-05       0.04147818       7.648864e-06              0  
;  405      0.0008030322       0.08628032       7.803188e-05       0.04147818       7.648864e-06              0  
;  406      0.0008030322       0.08628032       4.655942e-06       0.04147818       7.648864e-06              0  
;  407      0.0008030322       0.08628032       7.315713e-05       0.04147818       7.648864e-06              0  
;  408      0.0008030322       0.08628032       0.0002598888       0.04147818       7.648864e-06              0  
;  409      0.0008030322       0.08628032       7.537248e-05       0.04147818       7.648864e-06              0  
;  410      0.0008030322       0.08628032       0.0002387654       0.04147818       7.648864e-06              0  
;  411      0.0008030322       0.08628032       7.331051e-05       0.04147818       7.648864e-06              0  
;  412      0.0008030322       0.08628032       0.0001394593       0.04147818       7.648864e-06              0  
;  413      0.0008030322       0.08628032       3.46276e-06       0.04147818       7.648864e-06              0  
;  414      0.0008030322       0.08628032       0.0001764382       0.04147818       7.648864e-06              0  
;  415      0.0008030322       0.08628032       5.453624e-06       0.04147818       7.648864e-06              0  
;  416      0.0008030322       0.08628032       2.310139e-06       0.04147818       7.648864e-06              0  
;  417      0.0008030322       0.08628032       3.498425e-06       0.04147818       7.648864e-06              0  
;  418      0.0008030322       0.08628032       3.39788e-06       0.04147818       7.648864e-06              0  
;  419      0.0008030322       0.08628032       3.23121e-06       0.04147818       7.648864e-06              0  
;  420      0.0008030322       0.08628032       4.511573e-06       0.04147818       7.648864e-06              0  
;  421      0.0008030322       0.08628032       2.279874e-05       0.04147818       7.648864e-06              0  
;  422      0.0008030322       0.08628032       1.809579e-05       0.04147818       7.648864e-06              0  
;  423      0.0008030322       0.08628032       1.595325e-05       0.04147818       7.648864e-06              0  
;  424      0.0008030322       0.08628032       8.845598e-06       0.04147818       7.648864e-06              0  
;  425      0.0008030322       0.08628032       0.0002090388       0.04147818       7.648864e-06              0  
;  426      0.0008030322       0.08628032       0.0002201476       0.04147818       7.648864e-06              0  
;  427      0.0008030322       0.08628032       0.0001960489       0.04147818       7.648864e-06              0  
;  428      0.0008030322       0.08628032       0.0001789015       0.04147818       7.648864e-06              0  
;  429      0.0008030322       0.08628032       0.0003595204       0.04147818       7.648864e-06              0  
;  430      0.0008030322       0.08628032       0.0001968408       0.04147818       7.648864e-06              0  
;  431      0.0008030322       0.08628032       0.0001880438       0.04147818       7.648864e-06              0  
;  432      0.0008030322       0.08628032       1.910932e-05       0.04147818       7.648864e-06              0  
;  433      0.0008030322       0.08628032       2.706431e-05       0.04147818       7.648864e-06              0  
;  434      0.0008030322       0.08628032       5.852465e-06       0.04147818       7.648864e-06              0  
;  435      0.0008030322       0.08628032       2.015464e-05       0.04147818       7.648864e-06              0  
;  436      0.0008030322       0.08628032       0.0002489357       0.04147818       7.648864e-06              0  
;  437      0.0008030322       0.08628032       0.0004336397       0.04147818       7.648864e-06              0  
;  438      0.0008030322       0.08628032       0.0002139873       0.04147818       7.648864e-06              0  
;  439      0.0008030322       0.08628032       0.001851101       0.04147818       7.648864e-06              0  
;  440      0.000833495       0.1110028       5.308372e-05       0.04873573       9.688503e-06              0  
;  441      0.000833495       0.1110028       7.316811e-05       0.04873573       9.688503e-06              0  
;  442      0.000833495       0.1110028       1.90182e-05       0.04873573       9.688503e-06              0  
;  443      0.000833495       0.1110028       0.0002030631       0.04873573       9.688503e-06              0  
;  444      0.000833495       0.1110028       0.0002560459       0.04873573       9.688503e-06              0  
;  445      0.000833495       0.1110028       6.137476e-05       0.04873573       9.688503e-06              0  
;  446      0.000833495       0.1110028       1.676044e-05       0.04873573       9.688503e-06              0  
;  447      0.000833495       0.1110028       1.935804e-06       0.04873573       9.688503e-06              0  
;  448      0.000833495       0.1110028       2.761298e-05       0.04873573       9.688503e-06              0  
;  449      0.000833495       0.1110028       0.0004019968       0.04873573       9.688503e-06              0  
;  450      0.000833495       0.1110028       0.0001808307       0.04873573       9.688503e-06              0  
;  451      0.000833495       0.1110028       2.877876e-05       0.04873573       9.688503e-06              0  
;  452      0.000833495       0.1110028       2.002907e-05       0.04873573       9.688503e-06              0  
;  453      0.000833495       0.1110028       2.013014e-05       0.04873573       9.688503e-06              0  
;  454      0.000833495       0.1110028       4.558421e-05       0.04873573       9.688503e-06              0  
;  455      0.000833495       0.1110028       0.0002299584       0.04873573       9.688503e-06              0  
;  456      0.000833495       0.1110028       0.0001589196       0.04873573       9.688503e-06              0  
;  457      0.000833495       0.1110028       0.0001061103       0.04873573       9.688503e-06              0  
;  458      0.000833495       0.1110028       2.077989e-05       0.04873573       9.688503e-06              0  
;  459      0.000833495       0.1110028       7.679505e-05       0.04873573       9.688503e-06              0  
;  460      0.000833495       0.1110028       0.0001050363       0.04873573       9.688503e-06              0  
;  461      0.000833495       0.1110028       0.0008793638       0.04873573       9.688503e-06              0  
;  462      0.000833495       0.1110028       1.968923e-05       0.04873573       9.688503e-06              0  
;  463      0.000833495       0.1110028       0.001417667       0.04873573       9.688503e-06              0  
;  464      0.000833495       0.1110028       2.013147e-05       0.04873573       9.688503e-06              0  
;  465      0.000833495       0.1110028       0.0003697234       0.04873573       9.688503e-06              0  
;  466      0.000833495       0.1110028       0.0003819878       0.04873573       9.688503e-06              0  
;  467      0.000833495       0.1110028       0.001009779       0.04873573       9.688503e-06              0  
;  468      0.000833495       0.1110028       0.0001470432       0.04873573       9.688503e-06              0  
;  469      0.000833495       0.1110028       0.0003457955       0.04873573       9.688503e-06              0  
;  470      0.000833495       0.1110028       0.00114758       0.04873573       9.688503e-06              0  
;  471      0.000833495       0.1110028       9.238113e-05       0.04873573       9.688503e-06              0  
;  472      0.000833495       0.1110028       0.0001032625       0.04873573       9.688503e-06              0  
;  473      0.000833495       0.1110028       3.568139e-05       0.04873573       9.688503e-06              0  
;  474      0.000833495       0.1110028       0.0008674586       0.04873573       9.688503e-06              0  
****_Guess_File_Ends_****  <--- Do not remove this line
****_Constraints_File_Begins_****  <--- Do not remove this line

[Variables]
REFERENCE_FREQUENCY		2.972291e+08
DWELL_TIME		0.000166
NUMBER_POINTS		2048
PPM		1
HERTZ		0.003364408
CRS		-0.01
SFACTOR		4.65
AFACTOR		0.25
DFACTOR		-0.000598
WFACTOR		15
PFACTOR		0

[Parameters]
NUMBER_PEAKS		474
SHIFT_UNITS		PPM
OUTPUT_SHIFT_UNITS		PPM
NOISE_POINTS		32
FIXED_NOISE		0
ALAMBDA_INC		1000
ALAMBDA_DEC		0.5
FWHM_EXP_WEIGHTING		0
TOLERENCE		0.001
MAXIMUM_ITERATIONS		500
MINIMUM_ITERATIONS		5
NOISE_EQUAL
RANGE		1		1232
QRT_SIN_WEIGHTING_RANGE		0		0
FREQUENCY_RANGE		0		0
DOMAIN		TIME_DOMAIN
OUTPUT_FILE_SYSTEM		GLOBAL
FWHM_GAUSS_WEIGHTING		0

[Peaks]
;PEAK#	SHIFT	LORENTZIAN WIDTH	AMPLITUDE	PHASE	DELAY	GAUSSIAN WIDTH
;naa_acetyl
1	{SNAAx}	{LW} >0.000000 <50.000000	{naa_0} >0.000000	{PHNaa}	{DT}	@{WL}	
;naa_aspartate
2	{SNAAx}-0.421947	{LW} >0.000000 <50.000000	{naa_1} >0.000000	{PHNaa}+1.306840	{DT}	@{WL}	
3	{SNAAx}-0.454649	{LW} >0.000000 <50.000000	{naa_1}*0.568199 >0.000000	{PHNaa}+1.676067	{DT}	@{WL}	
4	{SNAAx}-0.474407	{LW} >0.000000 <50.000000	{naa_1}*0.203152 >0.000000	{PHNaa}+2.951129	{DT}	@{WL}	
5	{SNAAx}-0.507109	{LW} >0.000000 <50.000000	{naa_1}*1.139034 >0.000000	{PHNaa}-2.067984	{DT}	@{WL}	
6	{SNAAx}-0.625407	{LW} >0.000000 <50.000000	{naa_1}*0.341044 >0.000000	{PHNaa}+0.344754	{DT}	@{WL}	
7	{SNAAx}-0.638738	{LW} >0.000000 <50.000000	{naa_1}*1.121943 >0.000000	{PHNaa}+3.360335	{DT}	@{WL}	
8	{SNAAx}-0.677868	{LW} >0.000000 <50.000000	{naa_1}*0.978498 >0.000000	{PHNaa}+2.169776	{DT}	@{WL}	
9	{SNAAx}-0.691199	{LW} >0.000000 <50.000000	{naa_1}*0.568501 >0.000000	{PHNaa}-0.349268	{DT}	@{WL}	
10	{SNAAx}-2.330052	{LW} >0.000000 <50.000000	{naa_1}*0.449033 >0.000000	{PHNaa}-0.944840	{DT}	@{WL}	
11	{SNAAx}-2.343383	{LW} >0.000000 <50.000000	{naa_1}*0.264767 >0.000000	{PHNaa}+2.463797	{DT}	@{WL}	
12	{SNAAx}-2.351585	{LW} >0.000000 <50.000000	{naa_1}*0.464929 >0.000000	{PHNaa}+1.632471	{DT}	@{WL}	
13	{SNAAx}-2.362755	{LW} >0.000000 <50.000000	{naa_1}*0.249548 >0.000000	{PHNaa}-0.319956	{DT}	@{WL}	
14	{SNAAx}-2.364916	{LW} >0.000000 <50.000000	{naa_1}*0.323312 >0.000000	{PHNaa}-1.119865	{DT}	@{WL}	
15	{SNAAx}-2.376085	{LW} >0.000000 <50.000000	{naa_1}*0.453865 >0.000000	{PHNaa}+3.215791	{DT}	@{WL}	
16	{SNAAx}-2.384287	{LW} >0.000000 <50.000000	{naa_1}*0.302267 >0.000000	{PHNaa}+2.068430	{DT}	@{WL}	
17	{SNAAx}-2.397618	{LW} >0.000000 <50.000000	{naa_1}*0.417686 >0.000000	{PHNaa}-0.504919	{DT}	@{WL}	
;naag_acetyl
18	{SNAAx}-0.024000	{LW} >0.000000 <50.000000	{ANaag} >0.000000	{PHNaa}-0.073786	{DT}	@{WL}	
;naag_aspartyl
19	{SNAAx}-0.454742	{LW} >0.000000 <50.000000	{ANaag}*0.025983 >0.000000	{PHNaa}+1.309830	{DT}	@{WL}	
20	{SNAAx}-0.486501	{LW} >0.000000 <50.000000	{ANaag}*0.018627 >0.000000	{PHNaa}+1.625146	{DT}	@{WL}	
21	{SNAAx}-0.508273	{LW} >0.000000 <50.000000	{ANaag}*0.013009 >0.000000	{PHNaa}+2.950623	{DT}	@{WL}	
22	{SNAAx}-0.540032	{LW} >0.000000 <50.000000	{ANaag}*0.031762 >0.000000	{PHNaa}-2.075901	{DT}	@{WL}	
23	{SNAAx}-0.672146	{LW} >0.000000 <50.000000	{ANaag}*0.015998 >0.000000	{PHNaa}+0.453196	{DT}	@{WL}	
24	{SNAAx}-0.687245	{LW} >0.000000 <50.000000	{ANaag}*0.032216 >0.000000	{PHNaa}+3.245364	{DT}	@{WL}	
25	{SNAAx}-0.725677	{LW} >0.000000 <50.000000	{ANaag}*0.025830 >0.000000	{PHNaa}+2.152241	{DT}	@{WL}	
26	{SNAAx}-0.740776	{LW} >0.000000 <50.000000	{ANaag}*0.020041 >0.000000	{PHNaa}-0.498040	{DT}	@{WL}	
27	{SNAAx}-2.565723	{LW} >0.000000 <50.000000	{ANaag}*0.029073 >0.000000	{PHNaa}+3.516388	{DT}	@{WL}	
28	{SNAAx}-2.580821	{LW} >0.000000 <50.000000	{ANaag}*0.019647 >0.000000	{PHNaa}+0.737207	{DT}	@{WL}	
29	{SNAAx}-2.597482	{LW} >0.000000 <50.000000	{ANaag}*0.019868 >0.000000	{PHNaa}-1.978252	{DT}	@{WL}	
30	{SNAAx}-2.612581	{LW} >0.000000 <50.000000	{ANaag}*0.023723 >0.000000	{PHNaa}+1.246434	{DT}	@{WL}	
;naag_glutamate
31	{SNAAx}+0.137000	{LW} >0.000000 <50.000000	{ANaag}*0.093887 >0.000000	{PHNaa}+0.014362	{DT}	@{WL}	
32	{SNAAx}-0.031000	{LW} >0.000000 <50.000000	{ANaag}*0.135653 >0.000000	{PHNaa}-0.081899	{DT}	@{WL}	
33	{SNAAx}-0.162000	{LW} >0.000000 <50.000000	{ANaag}*0.138458 >0.000000	{PHNaa}-0.104116	{DT}	@{WL}	
34	{SNAAx}-0.172000	{LW} >0.000000 <50.000000	{ANaag}*0.141089 >0.000000	{PHNaa}-0.111025	{DT}	@{WL}	
35	{SNAAx}-2.110000	{LW} >0.000000 <50.000000	{ANaag}*0.181472 >0.000000	{PHNaa}-0.793558	{DT}	@{WL}	
;lactate
36	{SNAAx}+0.705509	{LW} >0.000000 <50.000000	{lactate_0} >0.000000	{PHNaa}-1.397690	{DT}	@{WL}	
37	{SNAAx}+0.682198	{LW} >0.000000 <50.000000	{lactate_0}*0.797533 >0.000000	{PHNaa}-0.971173	{DT}	@{WL}	
38	{SNAAx}-2.054556	{LW} >0.000000 <50.000000	{lactate_0}*0.515549 >0.000000	{PHNaa}-0.926547	{DT}	@{WL}	
39	{SNAAx}-2.077882	{LW} >0.000000 <50.000000	{lactate_0}*1.566557 >0.000000	{PHNaa}+1.280614	{DT}	@{WL}	
40	{SNAAx}-2.101205	{LW} >0.000000 <50.000000	{lactate_0}*1.515374 >0.000000	{PHNaa}+3.459997	{DT}	@{WL}	
41	{SNAAx}-2.124537	{LW} >0.000000 <50.000000	{lactate_0}*0.499402 >0.000000	{PHNaa}-0.679377	{DT}	@{WL}	
;aspartate
42	{SNAAx}-0.595155	{LW} >0.000000 <50.000000	{aspartate_0} >0.000000	{PHNaa}+1.704260	{DT}	@{WL}	
43	{SNAAx}-0.625210	{LW} >0.000000 <50.000000	{aspartate_0}*0.532819 >0.000000	{PHNaa}+3.257033	{DT}	@{WL}	
44	{SNAAx}-0.653783	{LW} >0.000000 <50.000000	{aspartate_0}*0.782662 >0.000000	{PHNaa}+3.141138	{DT}	@{WL}	
45	{SNAAx}-0.683838	{LW} >0.000000 <50.000000	{aspartate_0}*1.332877 >0.000000	{PHNaa}+3.724424	{DT}	@{WL}	
46	{SNAAx}-0.762939	{LW} >0.000000 <50.000000	{aspartate_0}*0.752096 >0.000000	{PHNaa}-0.247564	{DT}	@{WL}	
47	{SNAAx}-0.775792	{LW} >0.000000 <50.000000	{aspartate_0}*1.351851 >0.000000	{PHNaa}+3.889252	{DT}	@{WL}	
48	{SNAAx}-0.821567	{LW} >0.000000 <50.000000	{aspartate_0}*0.948463 >0.000000	{PHNaa}+1.168010	{DT}	@{WL}	
49	{SNAAx}-0.834420	{LW} >0.000000 <50.000000	{aspartate_0}*0.563224 >0.000000	{PHNaa}-1.759709	{DT}	@{WL}	
50	{SNAAx}-1.862170	{LW} >0.000000 <50.000000	{aspartate_0}*0.999869 >0.000000	{PHNaa}+3.147853	{DT}	@{WL}	
51	{SNAAx}-1.875023	{LW} >0.000000 <50.000000	{aspartate_0}*0.720349 >0.000000	{PHNaa}+0.421258	{DT}	@{WL}	
52	{SNAAx}-1.892225	{LW} >0.000000 <50.000000	{aspartate_0}*0.775001 >0.000000	{PHNaa}-2.234135	{DT}	@{WL}	
53	{SNAAx}-1.905078	{LW} >0.000000 <50.000000	{aspartate_0}*1.002352 >0.000000	{PHNaa}+1.637622	{DT}	@{WL}	
;creatine_N(CH3)
54	{StCr}	{LW} >0.000000 <50.000000	{creatine_0} >0.000000	{PHCr}	{DT}	@{WL}	
;creatine_X
55	{StCr}-0.886000+crs	{LW} >0.000000 <50.000000	{creatine_1} >0.000000	{PHCr}-0.101853	{DT}	@{WL}	
;choline_N(CH3)3_a
56	{StCho}	{LW} >0.000000 <50.000000	{choline_0} >0.000000	{PHCho}	{DT}	@{WL}	
57	{StCho}-0.001918	{LW} >0.000000 <50.000000	{choline_0}*0.109835 >0.000000	{PHCho}+2.997966	{DT}	@{WL}	
58	{StCho}-0.001918	{LW} >0.000000 <50.000000	{choline_0}*0.148130 >0.000000	{PHCho}+0.832664	{DT}	@{WL}	
